task_id	row_number	permno	company	ticker	cc_date	date_from	date_to
T4026	4026	66384	Western Digital Corp	WDC	2018-10-25	2018-10-25	2018-11-08
T4027	4027	66384	Western Digital Corp	WDC	2018-07-26	2018-07-26	2018-08-09
T4028	4028	66384	Western Digital Corp	WDC	2017-10-26	2017-10-26	2017-11-09
T4029	4029	66384	Western Digital Corp	WDC	2015-01-27	2015-01-27	2015-02-10
T4030	4030	66384	Western Digital Corp	WDC	2016-07-28	2016-07-28	2016-08-11
T4031	4031	66384	Western Digital Corp	WDC	2015-07-29	2015-07-29	2015-08-12
T4032	4032	91073	Western Refining Inc	WRF	2015-08-04	2015-08-04	2015-08-18
T4033	4033	91461	Western Union Co	WUN	2018-11-01	2018-11-01	2018-11-15
T4034	4034	91461	Western Union Co	WUN	2015-02-10	2015-02-10	2015-02-24
T4035	4035	91461	Western Union Co	WUN	2015-04-30	2015-04-30	2015-05-14
T4036	4036	91461	Western Union Co	WUN	2015-07-30	2015-07-30	2015-08-13
T4037	4037	90312	Westlake Chemical Corp	WLKC	2018-08-02	2018-08-02	2018-08-16
T4038	4038	90312	Westlake Chemical Corp	WLKC	2018-05-03	2018-05-03	2018-05-17
T4039	4039	90312	Westlake Chemical Corp	WLKC	2018-02-20	2018-02-20	2018-03-06
T4040	4040	13627	WhiteWave Foods Co	WWAV	2015-08-07	2015-08-07	2015-08-21
T4041	4041	13627	WhiteWave Foods Co	WWAV	2016-05-10	2016-05-10	2016-05-24
T4042	4042	13627	WhiteWave Foods Co	WWAV	2016-02-11	2016-02-11	2016-02-25
T4043	4043	13627	WhiteWave Foods Co	WWAV	2015-02-12	2015-02-12	2015-02-26
T4044	4044	89901	Whiting Petroleum Corp	WLL	2015-07-30	2015-07-30	2015-08-13
T4045	4045	77281	Whole Foods Market Inc	WFMI	2015-11-04	2015-11-04	2015-11-18
T4046	4046	77281	Whole Foods Market Inc	WFMI	2015-05-06	2015-05-06	2015-05-20
T4047	4047	77281	Whole Foods Market Inc	WFMI	2017-02-08	2017-02-08	2017-02-22
T4048	4048	77281	Whole Foods Market Inc	WFMI	2016-02-10	2016-02-10	2016-02-24
T4050	4050	15782	WillScot Corp	01YF	2018-11-09	2018-11-09	2018-11-23
T4051	4051	38156	Williams Companies Inc	WMB	2015-02-19	2015-02-19	2015-03-05
T4052	4052	38156	Williams Companies Inc	WMB	2015-04-30	2015-04-30	2015-05-14
T4056	4056	83011	Williams-Sonoma Inc	WSGC	2015-03-18	2015-03-18	2015-04-01
T4057	4057	83011	Williams-Sonoma Inc	WSGC	2015-05-20	2015-05-20	2015-06-03
T4066	4066	89017	Willis Towers Watson PLC	WSH	2018-11-02	2018-11-02	2018-11-16
T4068	4068	89017	Willis Towers Watson PLC	WSH	2016-08-05	2016-08-05	2016-08-19
T4070	4070	89017	Willis Towers Watson PLC	WSH	2018-05-07	2018-05-07	2018-05-21
T4071	4071	89017	Willis Towers Watson PLC	WSH	2018-02-08	2018-02-08	2018-02-22
T4072	4072	89017	Willis Towers Watson PLC	WSH	2017-02-09	2017-02-09	2017-02-23
T4081	4081	77217	Wisdom Tree Investments Inc	INDI	2016-02-05	2016-02-05	2016-02-19
T4082	4082	77217	Wisdom Tree Investments Inc	INDI	2015-02-06	2015-02-06	2015-02-20
T4083	4083	77217	Wisdom Tree Investments Inc	INDI	2018-04-27	2018-04-27	2018-05-11
T4084	4084	77217	Wisdom Tree Investments Inc	INDI	2018-07-27	2018-07-27	2018-08-10
T4085	4085	77217	Wisdom Tree Investments Inc	INDI	2017-04-28	2017-04-28	2017-05-12
T4086	4086	77217	Wisdom Tree Investments Inc	INDI	2016-07-29	2016-07-29	2016-08-12
T4087	4087	77217	Wisdom Tree Investments Inc	INDI	2015-10-30	2015-10-30	2015-11-13
T4088	4088	42286	Wolverine World Wide Inc	WWW	2017-05-10	2017-05-10	2017-05-24
T4090	4090	42286	Wolverine World Wide Inc	WWW	2016-10-18	2016-10-18	2016-11-01
T4092	4092	42286	Wolverine World Wide Inc	WWW	2017-02-22	2017-02-22	2017-03-08
T4093	4093	42286	Wolverine World Wide Inc	WWW	2016-02-23	2016-02-23	2016-03-08
T4094	4094	42286	Wolverine World Wide Inc	WWW	2015-04-28	2015-04-28	2015-05-12
T4115	4115	90175	XPO Logistics Inc	SEGZ	2018-11-01	2018-11-01	2018-11-15
T4116	4116	90175	XPO Logistics Inc	SEGZ	2018-08-02	2018-08-02	2018-08-16
T4117	4117	90175	XPO Logistics Inc	SEGZ	2017-11-02	2017-11-02	2017-11-16
T4118	4118	90175	XPO Logistics Inc	SEGZ	2017-08-03	2017-08-03	2017-08-17
T4119	4119	90175	XPO Logistics Inc	SEGZ	2016-08-04	2016-08-04	2016-08-18
T4120	4120	90175	XPO Logistics Inc	SEGZ	2016-05-04	2016-05-04	2016-05-18
T4121	4121	90175	XPO Logistics Inc	SEGZ	2017-05-04	2017-05-04	2017-05-18
T4122	4122	90175	XPO Logistics Inc	SEGZ	2018-02-08	2018-02-08	2018-02-22
T4123	4123	90175	XPO Logistics Inc	SEGZ	2017-02-22	2017-02-22	2017-03-08
T4124	4124	90175	XPO Logistics Inc	SEGZ	2016-02-25	2016-02-25	2016-03-10
T4129	4129	15216	Xenia Hotels & Resorts Inc	XHR	2017-11-07	2017-11-07	2017-11-21
T4130	4130	15216	Xenia Hotels & Resorts Inc	XHR	2017-08-08	2017-08-08	2017-08-22
T4131	4131	15216	Xenia Hotels & Resorts Inc	XHR	2016-05-11	2016-05-11	2016-05-25
T4132	4132	15216	Xenia Hotels & Resorts Inc	XHR	2015-11-12	2015-11-12	2015-11-26
T4133	4133	15216	Xenia Hotels & Resorts Inc	XHR	2016-02-23	2016-02-23	2016-03-08
T4134	4134	15216	Xenia Hotels & Resorts Inc	XHR	2018-02-27	2018-02-27	2018-03-13
T4136	4136	27983	Xerox Corp	XRX	2015-07-24	2015-07-24	2015-08-07
T4138	4138	27983	Xerox Corp	XRX	2015-10-26	2015-10-26	2015-11-09
T4139	4139	27983	Xerox Corp	XRX	2016-01-29	2016-01-29	2016-02-12
T4140	4140	27983	Xerox Corp	XRX	2015-01-30	2015-01-30	2015-02-13
T4141	4141	76201	Xilinx Inc	XLNX	2015-10-14	2015-10-14	2015-10-28
T4142	4142	76201	Xilinx Inc	XLNX	2018-10-24	2018-10-24	2018-11-07
T4143	4143	76201	Xilinx Inc	XLNX	2018-04-25	2018-04-25	2018-05-09
T4144	4144	76201	Xilinx Inc	XLNX	2017-01-25	2017-01-25	2017-02-08
T4145	4145	76201	Xilinx Inc	XLNX	2018-07-25	2018-07-25	2018-08-08
T4146	4146	76201	Xilinx Inc	XLNX	2017-10-25	2017-10-25	2017-11-08
T4147	4147	76201	Xilinx Inc	XLNX	2017-04-26	2017-04-26	2017-05-10
T4148	4148	12799	Yandex NV	YNDX	2015-10-27	2015-10-27	2015-11-10
T4149	4149	12799	Yandex NV	YNDX	2016-10-27	2016-10-27	2016-11-10
T4150	4150	12799	Yandex NV	YNDX	2015-04-28	2015-04-28	2015-05-12
T4151	4151	12799	Yandex NV	YNDX	2016-04-28	2016-04-28	2016-05-12
T4152	4152	12799	Yandex NV	YNDX	2016-07-28	2016-07-28	2016-08-11
T4153	4153	13318	Yelp Inc	YELP	2018-08-08	2018-08-08	2018-08-22
T4154	4154	13318	Yelp Inc	YELP	2016-02-08	2016-02-08	2016-02-22
T4155	4155	13318	Yelp Inc	YELP	2018-11-08	2018-11-08	2018-11-22
T4156	4156	13318	Yelp Inc	YELP	2016-08-09	2016-08-09	2016-08-23
T4157	4157	13318	Yelp Inc	YELP	2017-05-09	2017-05-09	2017-05-23
T4158	4158	13318	Yelp Inc	YELP	2015-07-28	2015-07-28	2015-08-11
T4159	4159	13318	Yelp Inc	YELP	2015-10-28	2015-10-28	2015-11-11
T4160	4160	13318	Yelp Inc	YELP	2015-04-29	2015-04-29	2015-05-13
T4161	4161	16650	Yext Inc	YEXT	2018-11-29	2018-11-29	2018-12-13
T4162	4162	16343	Yum China Holdings Inc	YUMC	2017-04-06	2017-04-06	2017-04-20
T4163	4163	16343	Yum China Holdings Inc	YUMC	2017-07-06	2017-07-06	2017-07-20
T4164	4164	16343	Yum China Holdings Inc	YUMC	2018-02-08	2018-02-08	2018-02-22
T4165	4165	85348	Yum! Brands Inc	YUM	2018-05-02	2018-05-02	2018-05-16
T4166	4166	85348	Yum! Brands Inc	YUM	2017-11-02	2017-11-02	2017-11-16
T4167	4167	85348	Yum! Brands Inc	YUM	2017-05-03	2017-05-03	2017-05-17
T4168	4168	85348	Yum! Brands Inc	YUM	2016-02-04	2016-02-04	2016-02-18
T4169	4169	85348	Yum! Brands Inc	YUM	2015-02-05	2015-02-05	2015-02-19
T4170	4170	85348	Yum! Brands Inc	YUM	2016-10-06	2016-10-06	2016-10-20
T4171	4171	85348	Yum! Brands Inc	YUM	2015-10-07	2015-10-07	2015-10-21
T4172	4172	85348	Yum! Brands Inc	YUM	2017-02-09	2017-02-09	2017-02-23
T4173	4173	85348	Yum! Brands Inc	YUM	2016-07-14	2016-07-14	2016-07-28
T4174	4174	85348	Yum! Brands Inc	YUM	2015-07-15	2015-07-15	2015-07-29
T4175	4175	85348	Yum! Brands Inc	YUM	2016-04-21	2016-04-21	2016-05-05
T4176	4176	85348	Yum! Brands Inc	YUM	2015-04-22	2015-04-22	2015-05-06
T4177	4177	85348	Yum! Brands Inc	YUM	2018-10-31	2018-10-31	2018-11-14
T4178	4178	16449	ZTO Express (Cayman) Inc	ZTO	2018-08-09	2018-08-09	2018-08-23
T4179	4179	16449	ZTO Express (Cayman) Inc	ZTO	2018-11-15	2018-11-15	2018-11-29
T4180	4180	16449	ZTO Express (Cayman) Inc	ZTO	2017-11-21	2017-11-21	2017-12-05
T4181	4181	14984	Zayo Group Holdings Inc	ZAYO	2018-05-03	2018-05-03	2018-05-17
T4182	4182	14984	Zayo Group Holdings Inc	ZAYO	2017-11-06	2017-11-06	2017-11-20
T4183	4183	14984	Zayo Group Holdings Inc	ZAYO	2018-02-07	2018-02-07	2018-02-21
T4184	4184	76795	Zebra Technologies Corp	ZBRA	2018-08-07	2018-08-07	2018-08-21
T4185	4185	76795	Zebra Technologies Corp	ZBRA	2017-08-08	2017-08-08	2017-08-22
T4186	4186	76795	Zebra Technologies Corp	ZBRA	2018-05-08	2018-05-08	2018-05-22
T4187	4187	76795	Zebra Technologies Corp	ZBRA	2016-08-09	2016-08-09	2016-08-23
T4188	4188	76795	Zebra Technologies Corp	ZBRA	2016-05-10	2016-05-10	2016-05-24
T4189	4189	76795	Zebra Technologies Corp	ZBRA	2015-11-10	2015-11-10	2015-11-24
T4190	4190	76795	Zebra Technologies Corp	ZBRA	2018-02-22	2018-02-22	2018-03-08
T4191	4191	76795	Zebra Technologies Corp	ZBRA	2017-02-23	2017-02-23	2017-03-09
T4192	4192	76795	Zebra Technologies Corp	ZBRA	2016-02-25	2016-02-25	2016-03-10
T4193	4193	14641	Zendesk Inc	0051	2018-05-01	2018-05-01	2018-05-15
T4194	4194	14641	Zendesk Inc	0051	2016-11-01	2016-11-01	2016-11-15
T4195	4195	14641	Zendesk Inc	0051	2017-11-01	2017-11-01	2017-11-15
T4196	4196	14641	Zendesk Inc	0051	2017-08-03	2017-08-03	2017-08-17
T4197	4197	14641	Zendesk Inc	0051	2016-05-03	2016-05-03	2016-05-17
T4198	4198	14641	Zendesk Inc	0051	2015-11-03	2015-11-03	2015-11-17
T4199	4199	14641	Zendesk Inc	0051	2017-02-08	2017-02-08	2017-02-22
T4200	4200	14641	Zendesk Inc	0051	2016-02-16	2016-02-16	2016-03-01
T4201	4201	14641	Zendesk Inc	0051	2018-10-30	2018-10-30	2018-11-13
T4202	4202	12927	Zillow Group Inc	ZIL	2016-05-03	2016-05-03	2016-05-17
T4203	4203	12927	Zillow Group Inc	ZIL	2015-11-03	2015-11-03	2015-11-17
T4204	4204	12927	Zillow Group Inc	ZIL	2016-02-11	2016-02-11	2016-02-25
T4205	4205	89070	Zimmer Biomet Holdings Inc	ZMH	2017-11-01	2017-11-01	2017-11-15
T4206	4206	89070	Zimmer Biomet Holdings Inc	ZMH	2018-04-26	2018-04-26	2018-05-10
T4207	4207	89070	Zimmer Biomet Holdings Inc	ZMH	2018-10-26	2018-10-26	2018-11-09
T4208	4208	89070	Zimmer Biomet Holdings Inc	ZMH	2017-04-27	2017-04-27	2017-05-11
T4209	4209	89070	Zimmer Biomet Holdings Inc	ZMH	2017-07-27	2017-07-27	2017-08-10
T4210	4210	89070	Zimmer Biomet Holdings Inc	ZMH	2018-07-27	2018-07-27	2018-08-10
T4211	4211	89070	Zimmer Biomet Holdings Inc	ZMH	2016-04-28	2016-04-28	2016-05-12
T4212	4212	89070	Zimmer Biomet Holdings Inc	ZMH	2016-01-28	2016-01-28	2016-02-11
T4213	4213	89070	Zimmer Biomet Holdings Inc	ZMH	2016-07-28	2016-07-28	2016-08-11
T4214	4214	89070	Zimmer Biomet Holdings Inc	ZMH	2015-10-29	2015-10-29	2015-11-12
T4215	4215	89070	Zimmer Biomet Holdings Inc	ZMH	2018-01-30	2018-01-30	2018-02-13
T4216	4216	89070	Zimmer Biomet Holdings Inc	ZMH	2017-01-31	2017-01-31	2017-02-14
T4217	4217	89070	Zimmer Biomet Holdings Inc	ZMH	2016-10-31	2016-10-31	2016-11-14
T4218	4218	13788	Zoetis Inc	ZOTS	2018-11-01	2018-11-01	2018-11-15
T4219	4219	13788	Zoetis Inc	ZOTS	2018-08-02	2018-08-02	2018-08-16
T4220	4220	13788	Zoetis Inc	ZOTS	2018-05-02	2018-05-02	2018-05-16
T4221	4221	13788	Zoetis Inc	ZOTS	2017-11-02	2017-11-02	2017-11-16
T4222	4222	13788	Zoetis Inc	ZOTS	2016-08-03	2016-08-03	2016-08-17
T4223	4223	13788	Zoetis Inc	ZOTS	2015-11-03	2015-11-03	2015-11-17
T4224	4224	13788	Zoetis Inc	ZOTS	2016-05-04	2016-05-04	2016-05-18
T4225	4225	13788	Zoetis Inc	ZOTS	2017-05-04	2017-05-04	2017-05-18
T4226	4226	13788	Zoetis Inc	ZOTS	2015-02-11	2015-02-11	2015-02-25
T4227	4227	13788	Zoetis Inc	ZOTS	2018-02-15	2018-02-15	2018-03-01
T4228	4228	13788	Zoetis Inc	ZOTS	2016-02-16	2016-02-16	2016-03-01
T4229	4229	13169	Zynga Inc	ZNGA	2015-08-06	2015-08-06	2015-08-20
T4230	4230	92296	athenahealth Inc	ATNH	2015-02-06	2015-02-06	2015-02-20
T4231	4231	92296	athenahealth Inc	ATNH	2016-10-21	2016-10-21	2016-11-04
T4232	4232	92296	athenahealth Inc	ATNH	2016-07-22	2016-07-22	2016-08-05
T4233	4233	16318	e.l.f. Beauty Inc	019I	2018-08-08	2018-08-08	2018-08-22
T4234	4234	16318	e.l.f. Beauty Inc	019I	2018-05-09	2018-05-09	2018-05-23
T4235	4235	86356	eBay Inc	EBY1	2017-07-20	2017-07-20	2017-08-03
T4236	4236	86356	eBay Inc	EBY1	2015-10-21	2015-10-21	2015-11-04
T4237	4237	86356	eBay Inc	EBY1	2016-01-27	2016-01-27	2016-02-10
T4238	4238	16386	iRhythm Technologies Inc	IRTC	2018-08-01	2018-08-01	2018-08-15
T4239	4239	16386	iRhythm Technologies Inc	IRTC	2017-11-01	2017-11-01	2017-11-15
T4240	4240	16386	iRhythm Technologies Inc	IRTC	2017-08-02	2017-08-02	2017-08-16
T4241	4241	16386	iRhythm Technologies Inc	IRTC	2018-05-02	2018-05-02	2018-05-16
T4242	4242	16386	iRhythm Technologies Inc	IRTC	2018-02-14	2018-02-14	2018-02-28
T4243	4243	16535	trivago NV	TRVG	2018-07-25	2018-07-25	2018-08-08
